,customer,weight,round,length
0,[35],[15],0,33.8146687494
1,[35],[15],0,33.8146687494
2,[35],[15],1,33.8146687494
3,[35],[15],1,33.8146687494
4,[35],[15],2,33.8146687494
5,[35],[15],2,33.8146687494
6,"[35, 92]","[7, 8]",3,228.824482946
7,[35],[15],3,33.8146687494
8,[92],[15],4,195.0098141966
9,[92],[15],4,195.0098141966
10,[92],[15],5,195.0098141966
11,[92],[15],5,195.0098141966
12,"[106, 132, 49, 178, 99, 23, 147, 157, 181]","[2, 1, 2, 1, 1, 2, 1, 1, 1]",6,3684.9972612249994
13,[92],[14],6,195.0098141966
